v1,v2,Unique_Stopword_Count,Word_Count,Stopword_Count,Unique_Stem_Count,Unique_Word_Count,Unique_Word_Count/Word_Count
ham,oh ok,0,2,0,2,2,1.0
ham,r still meeting 4 dinner tonight,0,6,0,6,6,1.0
ham,cool gentleman treat dignity respect,0,5,0,5,5,1.0
ham,shall start hear,0,3,0,3,3,1.0
ham,wait 4 lor need 2 feel bad lar,0,8,0,8,8,1.0
ham,check got detailed message,0,4,0,4,4,1.0
ham,registered sinco payee log icicibankcom enter urn ltgt confirm beware frauds share disclose urn anyone,0,15,0,14,14,0.9333333333333333
ham,no decided people care stuff vote caring stuff losers,1,9,1,7,8,0.8888888888888888
ham,kaiez enjoy tuition gee thk e second option sounds beta go yan jiu den message you,1,16,1,16,16,1.0
ham,registered sinco payee log icicibankcom enter urn ltgt confirm beware frauds share disclose urn anyone,0,15,0,14,14,0.9333333333333333
ham,cool fun practicing making babies,0,5,0,5,5,1.0
ham,actually getting ready leave house,0,5,0,5,5,1.0
ham,kkany special today,0,3,0,3,3,1.0
spam,urgent important information o2 user today lucky day 2 find log onto httpwwwurawinnercom fantastic surprise awaiting,0,16,0,16,16,1.0
ham,got,0,1,0,1,1,1.0
ham,got ten bucks jay noncomittal,0,5,0,5,5,1.0
ham,hungry,0,1,0,1,1,1.0
ham,pls speak customer machan,0,4,0,4,4,1.0
ham,somewhere beneath pale moon light someone think dreams come true goodnite amp sweet dreams,0,14,0,13,13,0.9285714285714286
ham,wen lovable bcums angry wid you dnt take seriously coz angry childish n true way showing deep affection care n love kettoda manda nice day da,1,26,1,24,24,0.9230769230769231
spam,dear invited xchat final attempt contact you txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18 yrs,1,14,1,14,14,1.0
ham,wats opinion character,0,3,0,3,3,1.0
ham,jay snickering tells x totally fucking chords speak,0,8,0,8,8,1.0
ham,nofew hours beforewent hair cut ,0,5,0,5,5,1.0
ham,wonder cos dun rem seeing silver car thk saw black one,0,11,0,11,11,1.0
ham,lmao take pic send me,1,5,1,5,5,1.0
ham,speak feel words better silence gud mrng,0,7,0,7,7,1.0
ham,no currently scotland that,2,4,2,4,4,1.0
ham,work week ,0,2,0,2,2,1.0
spam,congratulations awarded either a500 cd gift vouchers  free entry 2 a100 weekly draw txt music 87066 tncs wwwldewcom 1 win150ppmx3age16,0,20,0,20,20,1.0
ham,lol great getting hungry,0,4,0,4,4,1.0
ham,yes saw message,0,3,0,3,3,1.0
ham,mu like ltgt seconds,0,4,0,4,4,1.0
ham,ok,0,1,0,1,1,1.0
ham,thing r good thanx got exams march done revision fran still boyf got interviw 4 exeter bit worriedx,0,18,0,17,17,0.9444444444444444
ham,tell what make little spreadsheet track whose idea smoke determine smokes much entire month february,1,15,1,14,15,1.0
spam,sale  arsenal dartboard good condition doubles trebles,0,7,0,7,7,1.0
ham,look back building coat want get sick hurry home wear coat gym,0,12,0,11,11,0.9166666666666666
ham,painful personal thought i always try keep everybody happy time nobody recognises alone,1,13,1,13,13,1.0
ham,thanks lovely wisheds rock,0,4,0,4,4,1.0
ham,intrepid duo you great time see soon,1,7,1,7,7,1.0
ham,asked sen come chennai search job,0,6,0,6,6,1.0
ham,dad went oredi,0,3,0,3,3,1.0
ham,jus hope true missin cos really missin him done anything feel guilty about yet,2,14,2,13,13,0.9285714285714286
ham,wat late still early mah juz go 4 dinner lor aiya know,0,12,0,12,12,1.0
ham,arms fine cardiff uni,0,4,0,4,4,1.0
ham,fact leave think addie goes back school tues wed,0,9,0,9,9,1.0
ham,cool breeze bright sun fresh flower twittering birds waiting wish you goodmorning amp nice day ,1,15,1,15,15,1.0
ham,yagoing restaurant,0,2,0,2,2,1.0
ham,ok askd knw tht no,1,5,1,5,5,1.0
spam,free 1st week entry 2 textpod 4 chance 2 win 40gb ipod a250 cash every wk txt pod 84128 tscs wwwtextpodnet custcare 08712405020,0,23,0,22,22,0.9565217391304348
ham,ducking chinchillas,0,2,0,2,2,1.0
ham,marriage function,0,2,0,2,2,1.0
ham,looks like wil b getting headstart leaving bout 230ish r desperate company could head earlierwe goin meet rummer,0,18,0,18,18,1.0
ham,donut give flying monkeys wot think certainly donut mind friend mine that,1,12,1,11,11,0.9166666666666666
spam,registered optin subscriber draw 4 a100 gift voucher entered receipt correct ans 80062 no1 bbc charts,0,16,0,16,16,1.0
ham,say thanks2,0,2,0,2,2,1.0
ham,message rajini comes,0,3,0,3,3,1.0
ham,ya i taking ure practical lessons start june,1,8,1,8,8,1.0
ham,good need drugs,0,3,0,3,3,1.0
ham,stupidits possible,0,2,0,2,2,1.0
ham,i decide faster cos sis going home liao,1,8,1,8,8,1.0
spam,summers finally here fancy chat flirt sexy singles yr area get matched reply summer now free 2 join optout txt stop help08714742804,2,22,2,21,22,1.0
ham,sleeping now going take haha got spys wat online checking n replying mails lor,1,14,1,14,14,1.0
spam,claire havin borin time  alone want cum 2nite chat 09099725823 hope 2 c love claire xx callsa1minmoremobsemspobox45po139wa,0,17,0,16,16,0.9411764705882353
ham,fighting world easy either win lose bt fightng some1 close dificult lose  lose win  still lose,0,16,0,12,12,0.75
spam,bought one ringtone getting texts costing 3 pound offering tones etc,0,11,0,11,11,1.0
ham,yalru lyfu astne chikku bt innu mundhe lyf ali halla ke bilo marriageprogram edhae lyf nt yet ovr chikkuali vargu lyfu meow meowd,0,23,0,21,21,0.9130434782608695
ham,kind of first one gets twelve aah speak tomo,1,9,1,9,9,1.0
spam,09066362231 urgent mobile 07xxxxxxxxx a2000 bonus caller prize 020603 2nd attempt reach you call 09066362231 soon possible,1,17,1,16,16,0.9411764705882353
ham,ok good later come find i c lucky told i go earlier later pple take finish i again,2,18,4,15,15,0.8333333333333334
ham,wat makes thk fall down actually thk quite prone 2 falls lucky dad home ask come n fetch already,1,19,1,17,18,0.9473684210526315
spam,07801543489 guaranteed latests nokia phone 40gb ipod mp3 player a500 prize txt wordcollect no83355 tcllc nyusa 150pmt msgrcvd18,0,18,0,18,18,1.0
ham,account refilled successfully inr ltdecimalgt  keralacircle prepaid account balance rs ltdecimalgt  transaction id kr ltgt ,0,15,0,13,13,0.8666666666666667
ham,touch permission,0,2,0,2,2,1.0
spam,hi lucy hubby meetins day fri  b alone hotel fancy cumin over pls leave message 2day 09099726395 lucy x callsa1minmobsmorelkpobox177hp51fl,1,20,1,19,19,0.95
ham,7 wonders world 7th 6th style 5th smile 4th personality 3rd nature 2nd sms 1st you lovely friendship good morning dear,1,21,1,21,21,1.0
ham,take small dose tablet fever,0,5,0,5,5,1.0
ham,oh must taken real valentine shopping first,0,7,0,7,7,1.0
ham,sent email uo address incomm it right,1,7,1,7,7,1.0
ham,do going blakes night might able get little early,1,9,1,9,9,1.0
ham,friendship game play word say doesnt start march ends may tomorrow yesterday today e,0,14,0,14,14,1.0
ham,nice waitshould texting right now going pay ticket ya know,1,10,1,10,10,1.0
ham,watching lotr w sis dis aft wan 2 meet 4 dinner nite not,1,13,1,13,13,1.0
ham,keeping away like,0,3,0,3,3,1.0
ham,think far find out check google maps place dorm,1,9,1,9,9,1.0
ham,trip ok quite tiring lor uni starts today ok 4 cos taking modules jus concentrating final yr project,0,18,0,17,17,0.9444444444444444
ham,always saying welp,0,3,0,3,3,1.0
ham,guy browsin compulsory,0,3,0,3,3,1.0
ham,ok,0,1,0,1,1,1.0
ham,purity friendship two smiling reading forwarded messageits smiling seeing name gud evng musthu,0,13,0,12,12,0.9230769230769231
ham,sorry call later,0,3,0,3,3,1.0
ham,i add really care cannot least get dude fuck hey money want it,4,14,4,14,14,1.0
ham,hello lover goes new job now happy think me wake slave send teasing kiss across sea,2,16,2,16,16,1.0
ham,told number gautham,0,3,0,3,3,1.0
ham,tell need investigate anywhere,0,4,0,4,4,1.0
ham,ok juz receive,0,3,0,3,3,1.0
ham,cannot believe said many things morning really wanted say good morning love you beautiful morning see library later,3,19,3,17,17,0.8947368421052632
spam,account credited 500 free text messages activate txt word credit no 80488 tcs www80488biz,1,14,1,13,14,1.0
ham,end might still vomit okay everything come out,1,8,1,8,8,1.0
ham,moneyas youmoney thinghow sha,0,4,0,4,4,1.0
ham,everything weather keep extra warm cold nothing serious pls lots vitamin c,0,12,0,12,12,1.0
ham,hey gals anyone going e driving centre tomorrow,0,8,0,8,8,1.0
ham,always yahoo messenger now send message ill get may send mobile mode sha ill get it reply,2,17,2,14,14,0.8235294117647058
ham,putting now ready lttimegt,1,4,1,4,4,1.0
ham,time n smile r two crucial things life sometimes time makes us forget smile sometimes someone smile makes us forget time gud noon,0,23,0,15,15,0.6521739130434783
spam,sms ac jsco energy high may know 2channel it 2day leadership skills r strong psychic reply ans wquestion end reply end jsco,1,22,1,19,19,0.8636363636363636
ham,hostbased idps linux systems,0,4,0,4,4,1.0
spam,hot live fantasies call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate call,0,20,0,19,19,0.95
ham,dawhat plan,0,2,0,2,2,1.0
ham,ill ltgt ok,0,3,0,3,3,1.0
ham,oh god almost home,0,4,0,4,4,1.0
ham,total video converter free download type google search,0,8,0,8,8,1.0
spam,thanks vote sing along stars karaoke mobile free link reply sing now,1,12,1,11,11,0.9166666666666666
ham,wen lovable bcums angry wid you dnt take seriously coz angry childish n true way showing deep affection care n love kettoda manda nice day da,1,26,1,24,24,0.9230769230769231
ham,sounds like something someone testing would sayy,0,7,0,7,7,1.0
ham,love someone make love much do love much want loved anyone except you gud nit,2,15,2,11,12,0.8
ham,peteis phone still jenny college leannewhat now,1,7,1,7,7,1.0
ham,oops sorry check mind picking tomo half eight station would ok,0,11,0,11,11,1.0
ham,hey sweet wondering moment might come  want send file someone go yahoo connection sucks remember set page go download format disc  could tell  know way download big files  download stuff directly internet help would great prey  teasing kiss,0,38,0,34,35,0.9210526315789473
ham,champ leaving glasgow,0,3,0,3,3,1.0
ham,kall bestcongrats,0,2,0,2,2,1.0
ham,wonder get text,0,3,0,3,3,1.0
ham,need come home give good lovin,0,6,0,6,6,1.0
spam,brand new mobile music service live free music player arrive shortly install phone browse content top artists,0,17,0,16,16,0.9411764705882353
ham,shall ask one thing mistake me,1,6,1,6,6,1.0
ham,check wid corect speling ie sarcasm,0,6,0,6,6,1.0
spam,urgent mobile awarded a2000 bonus caller prize 10803 2nd attempt contact you call 08714719523 box95qu bt national rate,1,18,1,18,18,1.0
ham,angry me happen dear,1,4,1,4,4,1.0
ham,thk dun haf 2 hint e forum already lor cos told ron n darren going 2 tell shuhui,0,18,0,17,17,0.9444444444444444
ham,yup ok thanx,0,3,0,3,3,1.0
ham,hicts employee you,1,3,1,3,3,1.0
ham,pls pls find aunt nike,0,5,0,4,4,0.8
ham,wow  love sooo much know  barely stand  wonder day goes well love  think miss,0,14,0,13,13,0.9285714285714286
ham,screaming means shouting,0,3,0,3,3,1.0
ham,hey happen de alright,0,4,0,4,4,1.0
ham,picked receipt something earlier,0,4,0,4,4,1.0
ham,think chennai well settled,0,4,0,4,4,1.0
ham,oh dang mean send you lol,1,6,1,6,6,1.0
ham,unfortunately found pick sister airport evening think going all try go one th,1,13,1,12,13,1.0
ham,horrible bf v hungry,0,4,0,4,4,1.0
ham,remember day,0,2,0,2,2,1.0
spam,nokia 7250i get win free auction take part send nokia 86021 now hgsuite3422lands roww1jhl 16,1,15,1,14,14,0.9333333333333333
ham,feel mr real valentine yo valentine even though hardly play,0,10,0,9,9,0.9
ham,sounds good fingers  makes difficult type,0,6,0,6,6,1.0
ham,midnight earliest,0,2,0,2,2,1.0
ham,sure trying make xavier smoke want smoke told smoke much,0,10,0,8,8,0.8
ham,k come nordstrom done,0,4,0,4,4,1.0
ham,konw waht rael friendship gving yuo exmpel jsut ese tihs message evrey splleing tihs message wrnog bt sitll yuo raed wihtuot ayn mitsake goodnight amp nice sleepsweet dreams,0,28,0,25,25,0.8928571428571429
ham,press conference da,0,3,0,3,3,1.0
spam,hello orange 1 months free access games news sport plus 10 free texts 20 photo messages reply yes terms apply wwworangecoukow,0,21,0,20,20,0.9523809523809523
ham,completed degree use joining finance,0,5,0,5,5,1.0
ham,good afternoon love  job prospects  missing   lazy bleak hmmm  happy filled love ,0,12,0,11,11,0.9166666666666666
ham,shall disturb anymore jia you,1,5,1,5,5,1.0
ham,bishan lar nearer need buy early cos buy got park car,0,11,0,10,10,0.9090909090909091
ham,me know oh,1,3,1,3,3,1.0
ham,dude sucks snake got old raiden got buff,0,8,0,7,7,0.875
ham,says hi get ass back south tampa preferably kegger,0,9,0,9,9,1.0
ham,e message jus now said thanks gift,1,7,1,7,7,1.0
ham,too,1,1,1,1,1,1.0
ham,ok dear call chechi,0,4,0,4,4,1.0
ham,yeah totes want to,1,4,1,4,4,1.0
ham,ok found dis pierre cardin one looks normal costs 20 sale,0,11,0,11,11,1.0
ham,good sleep rhythm person establish rhythm body learn use want know ,0,11,0,10,10,0.9090909090909091
ham,wat r doing,1,3,1,3,3,1.0
ham,message  truro hospital ext phone here phone side,1,8,1,7,7,0.875
ham,single line big meaning miss anything 4 best life,0,9,0,9,9,1.0
ham,got gas money chance gang want go grand nature adventure,0,10,0,10,10,1.0
ham,dnt worryuse ice pieces cloth packalso take 2 tablets,0,9,0,9,9,1.0
ham,dude saw parked car sunroof popped up sucks,1,8,1,8,8,1.0
ham,get ready put excellent sub face ,0,6,0,6,6,1.0
ham,tomorrow finishing 9 doors,0,4,0,4,4,1.0
ham,ltgt g saw days ago guy wants sell wifi ltgt 3g ltgt  blanked him,1,14,1,12,12,0.8571428571428571
ham,late,0,1,0,1,1,1.0
ham,whatever pretty pissed off,1,4,1,4,4,1.0
ham,today accept dayyou accept as brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply means enemy,1,21,1,20,20,0.9523809523809523
ham,much image class,0,3,0,3,3,1.0
ham,noi got rumour going buy apartment chennai,0,7,0,7,7,1.0
ham,near kalainar tv officethenampet,0,4,0,4,4,1.0
spam,cashbalance currently 500 pounds  maximize cashin send go 86688 150pmessage cc 08718720201 hgsuite3422lands roww1j6hl,0,14,0,14,14,1.0
spam,sms auction  brand new nokia 7250 4 auction today auction free 2 join  take part txt nokia 86021 now hgsuite3422lands roww1j6hl,1,21,1,18,18,0.8571428571428571
ham,sis catching e show e afternoon watching w her c wan 2 watch today tomorrow lor,1,16,1,14,15,0.9375
ham,sounds gd haha can wah yan jiu fast liao,1,9,1,9,9,1.0
ham,no nosy guess know reacting freaked,1,6,1,6,6,1.0
ham,remember hurt days satanic imposter meneed pay priceso itmay destiny keep going said pray get mind get same,1,18,1,17,17,0.9444444444444444
ham,make girl happy difficult make girls happy need be 1 friend 2 companion 3 lover 4 chef    ltgt  good listener ltgt  organizer ltgt  good boyfriend ltgt  clean ltgt  sympathetic ltgt  athletic ltgt  warm    ltgt  courageous ltgt  determined ltgt  true ltgt  dependable ltgt  intelligent    ltgt  psychologist ltgt  pest exterminator ltgt  psychiatrist ltgt  healer   ltgt  stylist ltgt  driver   aaniye pudunga venaam,1,59,1,38,39,0.6610169491525424
ham,that princess bet brothas chasing you,2,6,2,6,6,1.0
ham,shall book chez jules half eight ok you,1,8,1,8,8,1.0
ham,hhahhaahahah rofl wtf nig leonardo room something,0,7,0,7,7,1.0
ham,yep dereks house now see sunday lt3,1,7,1,7,7,1.0
ham,cool let know kicks around ltgt  day,0,7,0,7,7,1.0
ham,sorry call later,0,3,0,3,3,1.0
ham,wondering would okay call uncle john let know things nigeria r here ltgt dollars 2years sent know strain plan pay back every dime gives every dime expect anything practical something like that,2,32,2,29,29,0.90625
ham,charges transfer charges withdraw anyhow like,0,6,0,5,5,0.8333333333333334
ham,search love let love find you called falling love bcoz force yourself fall know smeone hold you bslvyl,2,18,3,14,15,0.8333333333333334
ham,4 let us go bill millers,0,6,0,6,6,1.0
ham,love you set soul fire spark flame big rawring flame xoxo,1,11,1,10,10,0.9090909090909091
ham,somewhr someone surely made 4 you god decided perfect time make meet dat person    till den      enjoy crushes,1,18,1,18,18,1.0
ham,honeymoon outfit ,0,2,0,2,2,1.0
ham,help propose going back tomorrow,0,5,0,5,5,1.0
spam,private 2003 account statement shows 800 unredeemed s i m points call 08719899230 identifier code 41685 expires 071104,3,18,3,18,18,1.0
ham,never blame day life good days give happiness bad days give experience essential life gods blessings good morning,0,18,0,13,14,0.7777777777777778
ham,pls confirm time collect cheque,0,5,0,5,5,1.0
spam,registered subscriber yr draw 4 a100 gift voucher b entered receipt correct ans next olympics txt ans 80062,0,18,0,17,17,0.9444444444444444
spam,urgent mobile number awarded a2000 prize guaranteed call 09061790121 land line claim 3030 valid 12hrs 150ppm,0,16,0,16,16,1.0
ham,daddy take good care ,0,4,0,4,4,1.0
ham,yeah probably still got check leo,0,6,0,6,6,1.0
ham,kthen special,0,2,0,2,2,1.0
ham,carlos taking sweet time usual let know patty donewant smoke tell haul ass,0,13,0,13,13,1.0
ham,ok pa nothing problem,0,4,0,4,4,1.0
ham,heard job going wildlife talk tonight want2come that2worzels wizzle whatever is,1,11,1,11,11,1.0
ham,god picked flower dippeditinadew lovingly touched itwhichturnedinto you gifted tomeandsaidthis friend 4u,1,12,1,12,12,1.0
ham,came hostel,0,2,0,2,2,1.0
ham,ok prob come lunch then,1,5,1,5,5,1.0
ham,jus telling dat b leaving 4 shanghai 21st instead haf time 2 meet see ya,0,15,0,15,15,1.0
ham,freezing  home yet  remember kiss mom morning love  think  missing yet ,0,11,0,10,10,0.9090909090909091
ham,ready  big day tomorrow,0,4,0,4,4,1.0
ham,probably around mu lot,0,4,0,4,4,1.0
ham,645,0,1,0,1,1,1.0
spam,rtking pro video club need help inforingtonekingcouk call 08701237397 must 16 club credits redeemable wwwringtonekingcouk enjoy,0,16,0,15,15,0.9375
